ID	symbol	chr	start	end	type
ENSG00000204479	PRAMEF17	chr1	13680001	13720000	protein_coding
ENSG00000204478	PRAMEF20	chr1	13720001	13760000	protein_coding
ENSG00000162494	LRRC38	chr1	13840001	13880000	protein_coding
ENSG00000259961	RP4-597A16.2	chr1	13800001	13840000	antisense
ENSG00000215909	RP4-597A16.3	chr1	13880001	13920000	processed_pseudogene
ENSG00000162493	PDPN	chr1	13880001	13920000	protein_coding
ENSG00000266358	AL359771.1	chr1	13920001	13960000	miRNA
ENSG00000237445	CTA-520D8.2	chr1	13960001	14000000	lincRNA
ENSG00000252727	SCARNA11	chr1	14000001	14040000	snoRNA
ENSG00000116731	PRDM2	chr1	14000001	14040000	protein_coding
ENSG00000263128	U6	chr1	14440001	14480000	snRNA
ENSG00000231606	RP11-344F13.1	chr1	14520001	14560000	lincRNA
ENSG00000234593	RP4-704D23.1	chr1	14640001	14680000	lincRNA
ENSG00000189337	KAZN	chr1	14920001	14960000	protein_coding
ENSG00000235829	TBCAP2	chr1	15000001	15040000	processed_pseudogene
ENSG00000171729	TMEM51	chr1	15440001	15480000	protein_coding
ENSG00000204464	C1orf195	chr1	15480001	15520000	protein_coding
ENSG00000215720	RP1-21O18.3	chr1	15480001	15520000	processed_pseudogene
ENSG00000142621	FHAD1	chr1	15560001	15600000	processed_transcript
ENSG00000233485	RP3-467K16.2	chr1	15640001	15680000	antisense
ENSG00000236045	RP3-467K16.7	chr1	15640001	15680000	antisense
ENSG00000228140	RP3-467K16.4	chr1	15720001	15760000	lincRNA
ENSG00000142634	EFHD2	chr1	15720001	15760000	protein_coding
ENSG00000162438	CTRC	chr1	15760001	15800000	protein_coding
ENSG00000142615	CELA2A	chr1	15760001	15800000	protein_coding
ENSG00000215704	CELA2B	chr1	15760001	15800000	protein_coding
ENSG00000132906	CASP9	chr1	15840001	15880000	protein_coding
ENSG00000116138	DNAJC16	chr1	15840001	15880000	protein_coding
ENSG00000252835	SCARNA21	chr1	15840001	15880000	snoRNA
ENSG00000116771	AGMAT	chr1	15880001	15920000	protein_coding
ENSG00000237301	RP4-680D5.2	chr1	15920001	15960000	antisense
ENSG00000235084	CHCHD2P6	chr1	15920001	15960000	processed_pseudogene
ENSG00000262276	U7	chr1	15920001	15960000	snRNA
ENSG00000236500	RP4-680D5.4	chr1	15920001	15960000	processed_pseudogene
ENSG00000197312	DDI2	chr1	15920001	15960000	retained_intron
ENSG00000215695	RSC1A1	chr1	15960001	16000000	protein_coding
ENSG00000116786	PLEKHM2	chr1	16000001	16040000	protein_coding
ENSG00000264048	AL121992.1	chr1	16000001	16040000	miRNA
ENSG00000237938	RP11-288I21.1	chr1	16040001	16080000	antisense
ENSG00000162461	SLC25A34	chr1	16040001	16080000	protein_coding
ENSG00000224459	RP11-169K16.4	chr1	16040001	16080000	antisense
ENSG00000162460	TMEM82	chr1	16040001	16080000	protein_coding
ENSG00000162458	FBLIM1	chr1	16080001	16120000	protein_coding
ENSG00000224321	RP11-169K16.6	chr1	16080001	16120000	processed_pseudogene
ENSG00000233954	RP11-169K16.7	chr1	16120001	16160000	processed_pseudogene
ENSG00000178715	RP11-169K16.8	chr1	16120001	16160000	processed_pseudogene
ENSG00000179743	RP11-169K16.9	chr1	16160001	16200000	antisense
ENSG00000065526	SPEN	chr1	16160001	16200000	protein_coding
ENSG00000269874	snoU13	chr1	16200001	16240000	snoRNA
ENSG00000116809	ZBTB17	chr1	16280001	16320000	protein_coding
ENSG00000234607	RP11-5P18.1	chr1	16280001	16320000	processed_pseudogene
ENSG00000231353	RP11-5P18.3	chr1	16280001	16320000	unprocessed_pseudogene
ENSG00000224966	TBC1D3P6	chr1	16280001	16320000	unprocessed_pseudogene
ENSG00000183888	C1orf64	chr1	16320001	16360000	protein_coding
ENSG00000233078	RP11-5P18.5	chr1	16320001	16360000	antisense
ENSG00000173641	HSPB7	chr1	16320001	16360000	protein_coding
ENSG00000186510	CLCNKA	chr1	16320001	16360000	protein_coding
ENSG00000232456	RP11-5P18.10	chr1	16360001	16400000	unprocessed_pseudogene
ENSG00000184908	CLCNKB	chr1	16360001	16400000	protein_coding
ENSG00000185519	FAM131C	chr1	16400001	16440000	protein_coding
ENSG00000142627	EPHA2	chr1	16480001	16520000	protein_coding
ENSG00000227959	RP11-276H7.2	chr1	16480001	16520000	antisense
ENSG00000224621	RP11-276H7.3	chr1	16480001	16520000	antisense
ENSG00000234166	ARHGEF19-AS1	chr1	16520001	16560000	antisense
ENSG00000142632	ARHGEF19	chr1	16520001	16560000	protein_coding
ENSG00000204377	C1orf134	chr1	16520001	16560000	protein_coding
ENSG00000132881	RSG1	chr1	16560001	16600000	protein_coding
ENSG00000233929	MT1XP1	chr1	16560001	16600000	processed_pseudogene
ENSG00000037637	FBXO42	chr1	16640001	16680000	protein_coding
ENSG00000226457	RP11-430L17.1	chr1	16680001	16720000	processed_pseudogene
ENSG00000187144	SPATA21	chr1	16760001	16800000	protein_coding
ENSG00000157191	NECAP2	chr1	16760001	16800000	protein_coding
ENSG00000226029	RP4-798A10.2	chr1	16760001	16800000	lincRNA
ENSG00000080947	CROCCP3	chr1	16800001	16840000	processed_transcript
ENSG00000206652	RNU1-1	chr1	16840001	16880000	snRNA
ENSG00000261135	RP4-798A10.7	chr1	16840001	16880000	lincRNA
ENSG00000224174	RP4-798A10.4	chr1	16840001	16880000	lincRNA
ENSG00000265983	U1	chr1	16840001	16880000	snRNA
ENSG00000266584	AL355149.1	chr1	16840001	16880000	miRNA
ENSG00000225710	RP5-875O13.6	chr1	16840001	16880000	unprocessed_pseudogene
ENSG00000219481	NBPF1	chr1	16920001	16960000	processed_transcript
ENSG00000215908	CROCCP2	chr1	16960001	17000000	retained_intron
ENSG00000186301	MST1P2	chr1	16960001	17000000	unprocessed_pseudogene
ENSG00000207513	RNU1-3	chr1	16960001	17000000	snRNA
ENSG00000264742	AL021920.1	chr1	17000001	17040000	miRNA
ENSG00000268869	ESPNP	chr1	17040001	17080000	processed_transcript
ENSG00000207389	RNU1-4	chr1	17040001	17080000	snRNA
ENSG00000227684	CROCCP4	chr1	17040001	17080000	unprocessed_pseudogene
ENSG00000223643	RP11-108M9.1	chr1	17160001	17200000	lincRNA
ENSG00000230239	RP11-108M9.2	chr1	17160001	17200000	lincRNA
ENSG00000263811	MIR3675	chr1	17160001	17200000	miRNA
ENSG00000265983	U1	chr1	17200001	17240000	snRNA
ENSG00000238142	RP11-108M9.4	chr1	17200001	17240000	lincRNA
ENSG00000235241	RP11-108M9.5	chr1	17200001	17240000	processed_pseudogene
ENSG00000058453	CROCC	chr1	17200001	17240000	processed_transcript
ENSG00000207005	RNU1-2	chr1	17200001	17240000	snRNA
ENSG00000117122	MFAP2	chr1	17280001	17320000	protein_coding
ENSG00000226526	RP1-37C10.3	chr1	17280001	17320000	antisense
ENSG00000159363	ATP13A2	chr1	17320001	17360000	protein_coding
ENSG00000117118	SDHB	chr1	17360001	17400000	protein_coding
ENSG00000117115	PADI2	chr1	17440001	17480000	protein_coding
ENSG00000262537	Y_RNA	chr1	17480001	17520000	misc_RNA
ENSG00000204362	RP11-380J14.1	chr1	17480001	17520000	lincRNA
ENSG00000142623	PADI1	chr1	17520001	17560000	protein_coding
ENSG00000142619	PADI3	chr1	17560001	17600000	protein_coding
ENSG00000266634	MIR3972	chr1	17600001	17640000	miRNA
ENSG00000159339	PADI4	chr1	17600001	17640000	protein_coding
ENSG00000256049	PADI6	chr1	17680001	17720000	processed_transcript
ENSG00000227751	RP1-20B21.4	chr1	17720001	17760000	antisense
ENSG00000179051	RCC2	chr1	17760001	17800000	protein_coding
ENSG00000266727	AC004824.1	chr1	17720001	17760000	miRNA
ENSG00000269874	snoU13	chr1	17760001	17800000	snoRNA
ENSG00000074964	ARHGEF10L	chr1	17840001	17880000	protein_coding
ENSG00000236648	RP11-473A10.2	chr1	18040001	18080000	lincRNA
ENSG00000117148	ACTL8	chr1	18080001	18120000	protein_coding
ENSG00000261781	RP11-174G17.2	chr1	18360001	18400000	lincRNA
ENSG00000117154	IGSF21	chr1	18400001	18440000	protein_coding
ENSG00000230035	RP11-174G17	chr1	18480001	18520000	antisense
ENSG00000225387	RP11-422P22.1	chr1	18680001	18720000	lincRNA
ENSG00000179023	KLHDC7A	chr1	18800001	18840000	protein_coding
ENSG00000235282	RP1-8B22.1	chr1	18800001	18840000	processed_pseudogene
ENSG00000225478	RP1-8B22.2	chr1	18920001	18960000	processed_pseudogene
ENSG00000009709	PAX7	chr1	18920001	18960000	protein_coding
ENSG00000179002	TAS1R2	chr1	19160001	19200000	protein_coding
ENSG00000255275	RP13-279N23.2	chr1	19240001	19280000	nonsense_mediated_decay
ENSG00000159423	ALDH4A1	chr1	19200001	19240000	protein_coding
ENSG00000265606	MIR4695	chr1	19200001	19240000	miRNA
ENSG00000221662	MIR1290	chr1	19200001	19240000	miRNA
ENSG00000169991	IFFO2	chr1	19280001	19320000	protein_coding
ENSG00000127481	UBR4	chr1	19520001	19560000	protein_coding
ENSG00000266098	AL137127.1	chr1	19400001	19440000	miRNA
ENSG00000230424	RP1-43E13.2	chr1	19520001	19560000	antisense
ENSG00000127463	EMC1	chr1	19560001	19600000	protein_coding
ENSG00000053372	MRTO4	chr1	19560001	19600000	protein_coding
ENSG00000211454	AKR7L	chr1	19600001	19640000	polymorphic_pseudogene
ENSG00000162482	AKR7A3	chr1	19600001	19640000	protein_coding
ENSG00000053371	AKR7A2	chr1	19600001	19640000	protein_coding
ENSG00000263128	U6	chr1	19600001	19640000	snRNA
ENSG00000040487	PQLC2	chr1	19600001	19640000	protein_coding
ENSG00000265326	Metazoa_SRP	chr1	19640001	19680000	misc_RNA
ENSG00000077549	CAPZB	chr1	19800001	19840000	protein_coding
ENSG00000265326	Metazoa_SRP	chr1	19720001	19760000	misc_RNA
ENSG00000262704	U4	chr1	19800001	19840000	snRNA
ENSG00000269874	snoU13	chr1	19840001	19880000	snoRNA
ENSG00000235185	RP5-1056L3.1	chr1	19920001	19960000	antisense
ENSG00000173436	MINOS1	chr1	19920001	19960000	protein_coding
ENSG00000158747	NBL1	chr1	19960001	20000000	protein_coding
ENSG00000158748	HTR6	chr1	19960001	20000000	protein_coding
ENSG00000162542	TMCO4	chr1	20120001	20160000	protein_coding
ENSG00000178828	RNF186	chr1	20120001	20160000	protein_coding
ENSG00000235434	RP11-91K11.2	chr1	20120001	20160000	antisense
ENSG00000169914	OTUD3	chr1	20200001	20240000	protein_coding
ENSG00000188784	PLA2G2E	chr1	20240001	20280000	protein_coding
ENSG00000265326	Metazoa_SRP	chr1	20280001	20320000	misc_RNA
ENSG00000188257	PLA2G2A	chr1	20280001	20320000	protein_coding
ENSG00000127472	PLA2G5	chr1	20320001	20360000	protein_coding
ENSG00000117215	PLA2G2D	chr1	20440001	20480000	protein_coding
ENSG00000158786	PLA2G2F	chr1	20440001	20480000	protein_coding
ENSG00000227066	RP3-340N1.2	chr1	20480001	20520000	lincRNA
ENSG00000187980	PLA2G2C	chr1	20480001	20520000	processed_transcript
ENSG00000162543	UBXN10	chr1	20480001	20520000	protein_coding
ENSG00000228105	RP3-340N1.6	chr1	20560001	20600000	lincRNA
ENSG00000158816	VWA5B1	chr1	20600001	20640000	processed_transcript
ENSG00000226664	RP4-745E8.2	chr1	20640001	20680000	antisense
ENSG00000226487	RP4-749H3.2	chr1	20720001	20760000	lincRNA
ENSG00000162545	CAMK2N1	chr1	20800001	20840000	protein_coding
ENSG00000090432	MUL1	chr1	20800001	20840000	protein_coding
ENSG00000183114	FAM43B	chr1	20840001	20880000	protein_coding
ENSG00000158825	CDA	chr1	20880001	20920000	protein_coding
ENSG00000158828	PINK1	chr1	20920001	20960000	protein_coding
ENSG00000117242	PINK1-AS	chr1	20960001	21000000	retained_intron
ENSG00000257033	AL391357.1	chr1	20960001	21000000	pseudogene
ENSG00000244038	DDOST	chr1	20960001	21000000	protein_coding
ENSG00000117245	KIF17	chr1	21040001	21080000	protein_coding
ENSG00000235432	RP5-930J4.5	chr1	21000001	21040000	unprocessed_pseudogene
ENSG00000189410	SH2D5	chr1	21040001	21080000	protein_coding
ENSG00000233069	RP5-930J4.2	chr1	21040001	21080000	antisense
ENSG00000127483	HP1BP3	chr1	21080001	21120000	protein_coding
ENSG00000203394	RP5-930J4.4	chr1	21040001	21080000	antisense
ENSG00000075151	EIF4G3	chr1	21480001	21520000	protein_coding
ENSG00000262276	U7	chr1	21160001	21200000	snRNA
ENSG00000221808	MIR1256	chr1	21280001	21320000	miRNA
ENSG00000236073	RP11-487E1.2	chr1	21400001	21440000	processed_pseudogene
ENSG00000266867	AL031005.1	chr1	21480001	21520000	miRNA
ENSG00000117298	ECE1	chr1	21640001	21680000	protein_coding
ENSG00000236936	RP3-329E20.2	chr1	21560001	21600000	antisense
ENSG00000231105	RP5-1071N3.1	chr1	21600001	21640000	antisense
ENSG00000236216	PPP1R11P1	chr1	21720001	21760000	processed_pseudogene
ENSG00000228823	RP11-293F5.8	chr1	21720001	21760000	unprocessed_pseudogene
ENSG00000236009	RP11-293F5.1	chr1	21720001	21760000	lincRNA
ENSG00000227001	NBPF2P	chr1	21720001	21760000	unprocessed_pseudogene
ENSG00000187952	HS6ST1P1	chr1	21720001	21760000	processed_pseudogene
ENSG00000186543	CROCCP5	chr1	21760001	21800000	unprocessed_pseudogene
ENSG00000142794	NBPF3	chr1	21760001	21800000	protein_coding
ENSG00000176378	PFN1P10	chr1	21760001	21800000	processed_pseudogene
ENSG00000162551	ALPL	chr1	21800001	21840000	protein_coding
ENSG00000233431	RP11-63N8.3	chr1	21880001	21920000	antisense
ENSG00000221781	AL359815.1	chr1	21880001	21920000	miRNA
ENSG00000076864	RAP1GAP	chr1	21960001	22000000	protein_coding
ENSG00000090686	USP48	chr1	22080001	22120000	protein_coding
ENSG00000231978	RP11-132G19.3	chr1	22080001	22120000	processed_pseudogene
ENSG00000187942	LDLRAD2	chr1	22120001	22160000	protein_coding
ENSG00000142798	HSPG2	chr1	22240001	22280000	protein_coding
ENSG00000232037	RP11-26H16.1	chr1	22200001	22240000	processed_pseudogene
ENSG00000219073	CELA3B	chr1	22280001	22320000	protein_coding
ENSG00000265326	Metazoa_SRP	chr1	22280001	22320000	misc_RNA
ENSG00000265326	Metazoa_SRP	chr1	22280001	22320000	misc_RNA
ENSG00000263128	U6	chr1	22280001	22320000	snRNA
ENSG00000142789	CELA3A	chr1	22320001	22360000	protein_coding
ENSG00000265326	Metazoa_SRP	chr1	22320001	22360000	misc_RNA
ENSG00000265326	Metazoa_SRP	chr1	22320001	22360000	misc_RNA
ENSG00000263128	U6	chr1	22320001	22360000	snRNA
ENSG00000228397	RP1-224A6.3	chr1	22320001	22360000	lincRNA
ENSG00000218510	LINC00339	chr1	22320001	22360000	lincRNA
ENSG00000070831	CDC42	chr1	22360001	22400000	protein_coding
ENSG00000230068	CDC42-IT1	chr1	22360001	22400000	sense_intronic
ENSG00000162552	WNT4	chr1	22440001	22480000	protein_coding
ENSG00000266564	MIR4418	chr1	22560001	22600000	miRNA
ENSG00000234397	RP11-415K20.1	chr1	22640001	22680000	processed_pseudogene
ENSG00000184677	ZBTB40	chr1	22760001	22800000	protein_coding
ENSG00000237200	ZBTB40-IT1	chr1	22840001	22880000	sense_intronic
ENSG00000070886	EPHA8	chr1	22880001	22920000	protein_coding
ENSG00000173372	C1QA	chr1	22960001	23000000	protein_coding
ENSG00000159189	C1QC	chr1	22960001	23000000	protein_coding
ENSG00000173369	C1QB	chr1	22960001	23000000	protein_coding
ENSG00000133216	EPHB2	chr1	23000001	23040000	protein_coding
ENSG00000265422	MIR4684	chr1	23040001	23080000	miRNA
ENSG00000216157	AL611946.1	chr1	23040001	23080000	miRNA
ENSG00000225952	RP11-69E9.1	chr1	23160001	23200000	antisense
ENSG00000264014	MIR4253	chr1	23160001	23200000	miRNA
ENSG00000215906	LACTBL1	chr1	23280001	23320000	protein_coding
ENSG00000004487	KDM1A	chr1	23320001	23360000	protein_coding
ENSG00000240553	RP1-184J9.2	chr1	23400001	23440000	antisense
ENSG00000263793	MIR3115	chr1	23360001	23400000	miRNA
ENSG00000266802	MIR4419A	chr1	23360001	23400000	miRNA
ENSG00000169641	LUZP1	chr1	23480001	23520000	protein_coding
ENSG00000229010	RP5-979D14.1	chr1	23440001	23480000	processed_pseudogene
ENSG00000263128	U6	chr1	23480001	23520000	snRNA
ENSG00000263128	U6	chr1	23480001	23520000	snRNA
ENSG00000179546	HTR1D	chr1	23520001	23560000	protein_coding
ENSG00000215381	RP5-1057J7.1	chr1	23560001	23600000	processed_pseudogene
ENSG00000261326	RP5-1057J7.6	chr1	23600001	23640000	lincRNA
ENSG00000125944	HNRNPR	chr1	23640001	23680000	protein_coding
ENSG00000125945	ZNF436	chr1	23680001	23720000	protein_coding
ENSG00000249087	C1orf213	chr1	23680001	23720000	protein_coding
ENSG00000262537	Y_RNA	chr1	23680001	23720000	misc_RNA
ENSG00000204219	TCEA3	chr1	23720001	23760000	protein_coding
ENSG00000232482	RP4-654C18.1	chr1	23720001	23760000	processed_pseudogene
ENSG00000088280	ASAP3	chr1	23800001	23840000	protein_coding
ENSG00000007968	E2F2	chr1	23840001	23880000	protein_coding
ENSG00000235052	RP1-150O5.3	chr1	23840001	23880000	lincRNA
ENSG00000117318	ID3	chr1	23880001	23920000	protein_coding
ENSG00000197880	MDS2	chr1	23880001	23920000	protein_coding
ENSG00000229239	RP11-223J15.2	chr1	23960001	24000000	unprocessed_pseudogene
ENSG00000142676	RPL11	chr1	24000001	24040000	protein_coding
ENSG00000203589	RP5-886K2.1	chr1	24000001	24040000	processed_pseudogene
ENSG00000265326	Metazoa_SRP	chr1	24040001	24080000	misc_RNA
ENSG00000011007	TCEB3	chr1	24040001	24080000	protein_coding
ENSG00000236810	RP5-886K2.3	chr1	24080001	24120000	antisense
ENSG00000057757	PITHD1	chr1	24080001	24120000	protein_coding
ENSG00000011009	LYPLA2	chr1	24080001	24120000	protein_coding
ENSG00000117308	GALE	chr1	24120001	24160000	protein_coding
ENSG00000117305	HMGCL	chr1	24160001	24200000	protein_coding
ENSG00000179163	FUCA1	chr1	24160001	24200000	protein_coding
ENSG00000188822	CNR2	chr1	24280001	24320000	protein_coding
ENSG00000265326	Metazoa_SRP	chr1	24200001	24240000	misc_RNA
ENSG00000269874	snoU13	chr1	24200001	24240000	snoRNA
ENSG00000229106	RP11-4M23.2	chr1	24200001	24240000	processed_pseudogene
ENSG00000232557	RP11-4M23.3	chr1	24200001	24240000	antisense
ENSG00000264926	MIR378F	chr1	24240001	24280000	miRNA
ENSG00000230228	RP11-4M23.4	chr1	24240001	24280000	processed_pseudogene
ENSG00000189266	PNRC2	chr1	24280001	24320000	protein_coding
ENSG00000188529	SRSF10	chr1	24280001	24320000	protein_coding
ENSG00000215905	RP11-4M23.7	chr1	24320001	24360000	processed_pseudogene
ENSG00000225315	RP11-293P20.2	chr1	24360001	24400000	antisense
ENSG00000142661	MYOM3	chr1	24400001	24440000	protein_coding
ENSG00000230703	RP11-293P20.4	chr1	24360001	24400000	antisense
ENSG00000142677	IL22RA1	chr1	24440001	24480000	protein_coding
ENSG00000230023	RP11-10N16.2	chr1	24520001	24560000	lincRNA
ENSG00000221032	AL590683.1	chr1	24520001	24560000	miRNA
ENSG00000266511	AL590683.2	chr1	24600001	24640000	miRNA
ENSG00000232298	RP11-10N16.3	chr1	24640001	24680000	antisense
ENSG00000158055	GRHL3	chr1	24640001	24680000	protein_coding
ENSG00000001461	NIPAL3	chr1	24720001	24760000	protein_coding
ENSG00000117602	RCAN3	chr1	24800001	24840000	protein_coding
ENSG00000265326	Metazoa_SRP	chr1	24840001	24880000	misc_RNA
ENSG00000264443	RP4-594I10.3	chr1	24880001	24920000	lincRNA
ENSG00000227312	RP11-496D1.2	chr1	24880001	24920000	processed_pseudogene
ENSG00000262537	Y_RNA	chr1	24920001	24960000	misc_RNA
ENSG00000133226	SRRM1	chr1	24920001	24960000	protein_coding
ENSG00000269874	snoU13	chr1	24960001	25000000	snoRNA
ENSG00000169504	CLIC4	chr1	25040001	25080000	protein_coding
ENSG00000263128	U6	chr1	25080001	25120000	snRNA
ENSG00000020633	RUNX3	chr1	25280001	25320000	protein_coding
ENSG00000229162	RP11-84D1.1	chr1	25280001	25320000	antisense
ENSG00000261025	RP11-84D1.2	chr1	25280001	25320000	lincRNA
ENSG00000264371	MIR4425	chr1	25320001	25360000	miRNA
ENSG00000233755	RP4-799D16.1	chr1	25400001	25440000	lincRNA
ENSG00000233419	RP4-781L3.1	chr1	25440001	25480000	processed_pseudogene
ENSG00000231953	RP4-706G24.1	chr1	25520001	25560000	antisense
ENSG00000117614	SYF2	chr1	25520001	25560000	protein_coding
ENSG00000117616	C1orf63	chr1	25640001	25680000	protein_coding
ENSG00000261349	RP3-465N24.5	chr1	25560001	25600000	unprocessed_pseudogene
ENSG00000187010	RHD	chr1	25560001	25600000	protein_coding
ENSG00000224183	SDHDP6	chr1	25600001	25640000	processed_pseudogene
ENSG00000259984	RP11-335G20.7	chr1	25640001	25680000	unprocessed_pseudogene
ENSG00000183726	TMEM50A	chr1	25640001	25680000	protein_coding
ENSG00000263128	U6	chr1	25640001	25680000	snRNA
ENSG00000269874	snoU13	chr1	25640001	25680000	snoRNA
ENSG00000188672	RHCE	chr1	25720001	25760000	protein_coding
ENSG00000266468	AL031284.1	chr1	25720001	25760000	miRNA
ENSG00000204178	TMEM57	chr1	25720001	25760000	protein_coding
ENSG00000157978	LDLRAP1	chr1	25840001	25880000	protein_coding
ENSG00000225643	RP11-70P17.1	chr1	25880001	25920000	lincRNA
ENSG00000117643	MAN1C1	chr1	25920001	25960000	protein_coding
ENSG00000233478	RP1-187B23.1	chr1	25960001	26000000	antisense
ENSG00000162430	SEPN1	chr1	26120001	26160000	protein_coding
ENSG00000255054	RP1-317E23.6	chr1	26120001	26160000	retained_intron
ENSG00000228172	RP1-317E23.3	chr1	26120001	26160000	antisense
ENSG00000223474	AL020996.1	chr1	26120001	26160000	protein_coding
ENSG00000236528	RP1-125I3.2	chr1	26160001	26200000	antisense
ENSG00000182749	PAQR7	chr1	26160001	26200000	protein_coding
ENSG00000262537	Y_RNA	chr1	26200001	26240000	misc_RNA
ENSG00000117632	STMN1	chr1	26200001	26240000	protein_coding
ENSG00000229786	SNRPFP2	chr1	26200001	26240000	processed_pseudogene
ENSG00000223624	RP1-125I3.4	chr1	26200001	26240000	processed_pseudogene
ENSG00000264021	MIR3917	chr1	26200001	26240000	miRNA
ENSG00000266763	AL033528.1	chr1	26200001	26240000	miRNA
ENSG00000158006	PAFAH2	chr1	26320001	26360000	protein_coding
ENSG00000263128	U6	chr1	26280001	26320000	snRNA
ENSG00000252190	SCARNA17	chr1	26320001	26360000	snoRNA
ENSG00000238835	SCARNA18	chr1	26320001	26360000	snoRNA
ENSG00000158008	EXTL1	chr1	26320001	26360000	protein_coding
ENSG00000158014	SLC30A2	chr1	26360001	26400000	protein_coding
ENSG00000158022	TRIM63	chr1	26360001	26400000	protein_coding
ENSG00000265320	AL391650.1	chr1	26360001	26400000	miRNA
ENSG00000175087	PDIK1L	chr1	26400001	26440000	protein_coding
ENSG00000197245	FAM110D	chr1	26480001	26520000	protein_coding
ENSG00000142684	ZNF593	chr1	26480001	26520000	protein_coding
ENSG00000236782	RP11-96L14.7	chr1	26480001	26520000	antisense
